Well_ID,Well_Name,Basin,Operator,Production_Date,Oil_BBL,Gas_MCF,Water_BBL,Days_Online,Status,Spud_Date,Latitude,Longitude
WELL-B01,Bakken 11,Bakken,Frontier Drilling,2024-11-01,9967,38971,3289,27,Active,2022-07-07,48.1514,-103.9134
WELL-B01,Bakken 11,Bakken,Frontier Drilling,2024-12-01,0,0,0,0,Shut-in,2022-07-07,48.1514,-103.9134
WELL-B02,Marcellus 12,Marcellus,Apex Energy,2022-01-01,5667,13657,3684,30,Active,2022-05-20,40.7777,-79.2236
WELL-B02,Marcellus 12,Marcellus,Apex Energy,2022-02-01,5582,13843,2456,27,Active,2022-05-20,40.7777,-79.2236
WELL-B02,Marcellus 12,Marcellus,Apex Energy,2022-03-01,4929,11140,1824,31,Active,2022-05-20,40.7777,-79.2236
WELL-B02,Marcellus 12,Marcellus,Apex Energy,2022-04-01,5775,12532,4447,27,Active,2022-05-20,40.7777,-79.2236
WELL-B02,Marcellus 12,Marcellus,Apex Energy,2022-05-01,5186,11876,3163,28,Active,2022-05-20,40.7777,-79.2236
WELL-B02,Marcellus 12,Marcellus,Apex Energy,2022-06-01,5109,15429,3627,29,Active,2022-05-20,40.7777,-79.2236
WELL-B02,Marcellus 12,Marcellus,Apex Energy,2022-07-01,4886,12704,1808,29,Active,2022-05-20,40.7777,-79.2236
WELL-B02,Marcellus 12,Marcellus,Apex Energy,2022-08-01,5198,18869,4002,29,Active,2022-05-20,40.7777,-79.2236
WELL-B02,Marcellus 12,Marcellus,Apex Energy,2022-09-01,4267,14465,1792,29,Active,2022-05-20,40.7777,-79.2236
WELL-B02,Marcellus 12,Marcellus,Apex Energy,2022-10-01,4624,11930,3052,27,Active,2022-05-20,40.7777,-79.2236
WELL-B02,Marcellus 12,Marcellus,Apex Energy,2022-11-01,5246,15213,3725,31,Active,2022-05-20,40.7777,-79.2236
WELL-B02,Marcellus 12,Marcellus,Apex Energy,2022-12-01,4623,12158,2173,27,Active,2022-05-20,40.7777,-79.2236
WELL-B02,Marcellus 12,Marcellus,Apex Energy,2023-01-01,4778,14477,1529,31,Active,2022-05-20,40.7777,-79.2236
WELL-B02,Marcellus 12,Marcellus,Apex Energy,2023-02-01,4399,15748,2243,31,Active,2022-05-20,40.7777,-79.2236
WELL-B02,Marcellus 12,Marcellus,Apex Energy,2023-03-01,3683,8471,1878,28,Active,2022-05-20,40.7777,-79.2236
WELL-B02,Marcellus 12,Marcellus,Apex Energy,2023-04-01,4482,11205,3451,29,Active,2022-05-20,40.7777,-79.2236
WELL-B02,Marcellus 12,Marcellus,Apex Energy,2023-05-01,4205,10344,1346,30,Active,2022-05-20,40.7777,-79.2236
WELL-B02,Marcellus 12,Marcellus,Apex Energy,2023-06-01,4681,16337,1966,28,Active,2022-05-20,40.7777,-79.2236
WELL-B02,Marcellus 12,Marcellus,Apex Energy,2023-07-01,4693,9761,1455,27,Active,2022-05-20,40.7777,-79.2236
WELL-B02,Marcellus 12,Marcellus,Apex Energy,2023-08-01,3457,11166,2316,29,Active,2022-05-20,40.7777,-79.2236
WELL-B02,Marcellus 12,Marcellus,Apex Energy,2023-09-01,3525,13536,1340,28,Active,2022-05-20,40.7777,-79.2236
WELL-B02,Marcellus 12,Marcellus,Apex Energy,2023-10-01,3667,7517,1540,28,Active,2022-05-20,40.7777,-79.2236
WELL-B02,Marcellus 12,Marcellus,Apex Energy,2023-11-01,4074,15400,1385,29,Active,2022-05-20,40.7777,-79.2236
WELL-B02,Marcellus 12,Marcellus,Apex Energy,2023-12-01,3332,12162,2466,28,Active,2022-05-20,40.7777,-79.2236
WELL-B02,Marcellus 12,Marcellus,Apex Energy,2024-01-01,3692,11298,2621,27,Active,2022-05-20,40.7777,-79.2236
WELL-B02,Marcellus 12,Marcellus,Apex Energy,2024-02-01,4005,12295,1842,27,Active,2022-05-20,40.7777,-79.2236
WELL-B02,Marcellus 12,Marcellus,Apex Energy,2024-03-01,3728,10662,2982,29,Active,2022-05-20,40.7777,-79.2236
WELL-B02,Marcellus 12,Marcellus,Apex Energy,2024-04-01,3637,8001,2400,30,Active,2022-05-20,40.7777,-79.2236
WELL-B02,Marcellus 12,Marcellus,Apex Energy,2024-05-01,3196,8086,1758,27,Active,2022-05-20,40.7777,-79.2236
WELL-B02,Marcellus 12,Marcellus,Apex Energy,2024-06-01,3702,7478,2147,28,Active,2022-05-20,40.7777,-79.2236
WELL-B02,Marcellus 12,Marcellus,Apex Energy,2024-07-01,3511,12604,2528,30,Active,2022-05-20,40.7777,-79.2236
WELL-B02,Marcellus 12,Marcellus,Apex Energy,2024-08-01,3324,10504,2559,27,Active,2022-05-20,40.7777,-79.2236
WELL-B02,Marcellus 12,Marcellus,Apex Energy,2024-09-01,3804,8521,2092,31,Active,2022-05-20,40.7777,-79.2236
WELL-B02,Marcellus 12,Marcellus,Apex Energy,2024-10-01,2900,7917,1450,27,Active,2022-05-20,40.7777,-79.2236
WELL-B02,Marcellus 12,Marcellus,Apex Energy,2024-11-01,3435,8381,2301,30,Active,2022-05-20,40.7777,-79.2236
WELL-B02,Marcellus 12,Marcellus,Apex Energy,2024-12-01,3194,11403,1501,30,Active,2022-05-20,40.7777,-79.2236
WELL-B03,DJ Basin 13,DJ Basin,Summit Oil,2022-01-01,18238,66022,13131,31,Active,2023-10-04,39.9595,-104.463
WELL-B03,DJ Basin 13,DJ Basin,Summit Oil,2022-02-01,21983,75182,11871,29,Active,2023-10-04,39.9595,-104.463
WELL-B03,DJ Basin 13,DJ Basin,Summit Oil,2022-03-01,21239,80071,8708,27,Active,2023-10-04,39.9595,-104.463
WELL-B03,DJ Basin 13,DJ Basin,Summit Oil,2022-04-01,22564,66564,16020,29,Active,2023-10-04,39.9595,-104.463
WELL-B03,DJ Basin 13,DJ Basin,Summit Oil,2022-05-01,23239,79013,7436,29,Active,2023-10-04,39.9595,-104.463
WELL-B03,DJ Basin 13,DJ Basin,Summit Oil,2022-06-01,17916,61094,11645,30,Active,2023-10-04,39.9595,-104.463
WELL-B03,DJ Basin 13,DJ Basin,Summit Oil,2022-07-01,17257,51253,5350,30,Active,2023-10-04,39.9595,-104.463
WELL-B03,DJ Basin 13,DJ Basin,Summit Oil,2022-08-01,17966,56952,6288,29,Active,2023-10-04,39.9595,-104.463
WELL-B03,DJ Basin 13,DJ Basin,Summit Oil,2022-09-01,19602,57434,14505,31,Active,2023-10-04,39.9595,-104.463
WELL-B03,DJ Basin 13,DJ Basin,Summit Oil,2022-10-01,16498,37450,9734,28,Active,2023-10-04,39.9595,-104.463
WELL-B03,DJ Basin 13,DJ Basin,Summit Oil,2022-11-01,16621,62495,7646,28,Active,2023-10-04,39.9595,-104.463
WELL-B03,DJ Basin 13,DJ Basin,Summit Oil,2022-12-01,16010,49471,12008,29,Active,2023-10-04,39.9595,-104.463
WELL-B03,DJ Basin 13,DJ Basin,Summit Oil,2023-01-01,17564,55854,6499,28,Active,2023-10-04,39.9595,-104.463
WELL-B03,DJ Basin 13,DJ Basin,Summit Oil,2023-02-01,16420,55335,9031,27,Active,2023-10-04,39.9595,-104.463
WELL-B03,DJ Basin 13,DJ Basin,Summit Oil,2023-03-01,14958,37694,10471,31,Active,2023-10-04,39.9595,-104.463
WELL-B03,DJ Basin 13,DJ Basin,Summit Oil,2023-04-01,18504,68650,11658,27,Active,2023-10-04,39.9595,-104.463
WELL-B03,DJ Basin 13,DJ Basin,Summit Oil,2023-05-01,17554,38092,6671,27,Active,2023-10-04,39.9595,-104.463
WELL-B03,DJ Basin 13,DJ Basin,Summit Oil,2023-06-01,4168,10295,3126,8,Active,2023-10-04,39.9595,-104.463
WELL-B03,DJ Basin 13,DJ Basin,Summit Oil,2023-07-01,15725,50792,7076,31,Active,2023-10-04,39.9595,-104.463
WELL-B03,DJ Basin 13,DJ Basin,Summit Oil,2023-08-01,16781,45980,7887,27,Active,2023-10-04,39.9595,-104.463
WELL-B03,DJ Basin 13,DJ Basin,Summit Oil,2023-09-01,16055,57637,11239,28,Active,2023-10-04,39.9595,-104.463
WELL-B03,DJ Basin 13,DJ Basin,Summit Oil,2023-10-01,15659,39461,11588,31,Active,2023-10-04,39.9595,-104.463
WELL-B03,DJ Basin 13,DJ Basin,Summit Oil,2023-11-01,0,0,0,0,Shut-in,2023-10-04,39.9595,-104.463
WELL-B03,DJ Basin 13,DJ Basin,Summit Oil,2023-12-01,13677,29269,6428,29,Active,2023-10-04,39.9595,-104.463
WELL-B03,DJ Basin 13,DJ Basin,Summit Oil,2024-01-01,15419,52425,11718,28,Active,2023-10-04,39.9595,-104.463
WELL-B03,DJ Basin 13,DJ Basin,Summit Oil,2024-02-01,15779,33451,10099,31,Active,2023-10-04,39.9595,-104.463
WELL-B03,DJ Basin 13,DJ Basin,Summit Oil,2024-03-01,13511,28238,5404,29,Active,2023-10-04,39.9595,-104.463
WELL-B03,DJ Basin 13,DJ Basin,Summit Oil,2024-04-01,12451,38972,4980,31,Active,2023-10-04,39.9595,-104.463
WELL-B03,DJ Basin 13,DJ Basin,Summit Oil,2024-05-01,13534,48181,6767,31,Active,2023-10-04,39.9595,-104.463
WELL-B03,DJ Basin 13,DJ Basin,Summit Oil,2024-06-01,13888,33609,5277,29,Active,2023-10-04,39.9595,-104.463
WELL-B03,DJ Basin 13,DJ Basin,Summit Oil,2024-07-01,13408,46392,6972,31,Active,2023-10-04,39.9595,-104.463
WELL-B03,DJ Basin 13,DJ Basin,Summit Oil,2024-08-01,12939,35582,5176,27,Active,2023-10-04,39.9595,-104.463
WELL-B03,DJ Basin 13,DJ Basin,Summit Oil,2024-09-01,13543,43473,8261,30,Active,2023-10-04,39.9595,-104.463
WELL-B03,DJ Basin 13,DJ Basin,Summit Oil,2024-10-01,11510,28315,7251,29,Active,2023-10-04,39.9595,-104.463
WELL-B03,DJ Basin 13,DJ Basin,Summit Oil,2024-11-01,13271,30391,7299,31,Active,2023-10-04,39.9595,-104.463
WELL-B03,DJ Basin 13,DJ Basin,Summit Oil,2024-12-01,13835,33757,4289,30,Active,2023-10-04,39.9595,-104.463
WELL-B04,Bakken 14,Bakken,Basin Resources,2022-01-01,22595,72078,9264,27,Active,2023-04-22,47.543,-103.7015
WELL-B04,Bakken 14,Bakken,Basin Resources,2022-02-01,25888,64979,13721,28,Active,2023-04-22,47.543,-103.7015
WELL-B04,Bakken 14,Bakken,Basin Resources,2022-03-01,23834,86279,18114,28,Active,2023-04-22,47.543,-103.7015
WELL-B04,Bakken 14,Bakken,Basin Resources,2022-04-01,23245,69270,9066,30,Active,2023-04-22,47.543,-103.7015
WELL-B04,Bakken 14,Bakken,Basin Resources,2022-05-01,24286,60472,15057,30,Active,2023-04-22,47.543,-103.7015
WELL-B04,Bakken 14,Bakken,Basin Resources,2022-06-01,20735,57643,9538,31,Active,2023-04-22,47.543,-103.7015
WELL-B04,Bakken 14,Bakken,Basin Resources,2022-07-01,22671,82749,8162,29,Active,2023-04-22,47.543,-103.7015
WELL-B04,Bakken 14,Bakken,Basin Resources,2022-08-01,25208,63524,15629,29,Active,2023-04-22,47.543,-103.7015
WELL-B04,Bakken 14,Bakken,Basin Resources,2022-09-01,22218,77096,10442,31,Active,2023-04-22,47.543,-103.7015
WELL-B04,Bakken 14,Bakken,Basin Resources,2022-10-01,21673,76722,15388,30,Active,2023-04-22,47.543,-103.7015
WELL-B04,Bakken 14,Bakken,Basin Resources,2022-11-01,19659,75884,13958,27,Active,2023-04-22,47.543,-103.7015
WELL-B04,Bakken 14,Bakken,Basin Resources,2022-12-01,17909,41012,11820,29,Active,2023-04-22,47.543,-103.7015
WELL-B04,Bakken 14,Bakken,Basin Resources,2023-01-01,20514,57029,13744,28,Active,2023-04-22,47.543,-103.7015
WELL-B04,Bakken 14,Bakken,Basin Resources,2023-02-01,22432,57650,17497,27,Active,2023-04-22,47.543,-103.7015
WELL-B04,Bakken 14,Bakken,Basin Resources,2023-03-01,17121,64204,7704,31,Active,2023-04-22,47.543,-103.7015
WELL-B04,Bakken 14,Bakken,Basin Resources,2023-04-01,20396,66695,10606,31,Active,2023-04-22,47.543,-103.7015
WELL-B04,Bakken 14,Bakken,Basin Resources,2023-05-01,18160,70461,12712,28,Active,2023-04-22,47.543,-103.7015
WELL-B04,Bakken 14,Bakken,Basin Resources,2023-06-01,21316,66293,13003,27,Active,2023-04-22,47.543,-103.7015
WELL-B04,Bakken 14,Bakken,Basin Resources,2023-07-01,17999,44458,11879,29,Active,2023-04-22,47.543,-103.7015
WELL-B04,Bakken 14,Bakken,Basin Resources,2023-08-01,16623,40394,12966,28,Active,2023-04-22,47.543,-103.7015
WELL-B04,Bakken 14,Bakken,Basin Resources,2023-09-01,17285,62917,12100,27,Active,2023-04-22,47.543,-103.7015
WELL-B04,Bakken 14,Bakken,Basin Resources,2023-10-01,20612,69256,7214,29,Active,2023-04-22,47.543,-103.7015
WELL-B04,Bakken 14,Bakken,Basin Resources,2023-11-01,17480,49294,13285,27,Active,2023-04-22,47.543,-103.7015
WELL-B04,Bakken 14,Bakken,Basin Resources,2023-12-01,18438,68589,5900,31,Active,2023-04-22,47.543,-103.7015
WELL-B04,Bakken 14,Bakken,Basin Resources,2024-01-01,17478,46841,13458,28,Active,2023-04-22,47.543,-103.7015
WELL-B04,Bakken 14,Bakken,Basin Resources,2024-02-01,17049,37337,11593,29,Active,2023-04-22,47.543,-103.7015
WELL-B04,Bakken 14,Bakken,Basin Resources,2024-03-01,16296,38459,5541,31,Active,2023-04-22,47.543,-103.7015
WELL-B04,Bakken 14,Bakken,Basin Resources,2024-04-01,17528,45923,5258,30,Active,2023-04-22,47.543,-103.7015
WELL-B04,Bakken 14,Bakken,Basin Resources,2024-05-01,16944,67607,5422,27,Active,2023-04-22,47.543,-103.7015
WELL-B04,Bakken 14,Bakken,Basin Resources,2024-06-01,17169,45670,12877,31,Active,2023-04-22,47.543,-103.7015
WELL-B04,Bakken 14,Bakken,Basin Resources,2024-07-01,17539,36832,12628,27,Active,2023-04-22,47.543,-103.7015
WELL-B04,Bakken 14,Bakken,Basin Resources,2024-08-01,13884,29156,8747,27,Active,2023-04-22,47.543,-103.7015
WELL-B04,Bakken 14,Bakken,Basin Resources,2024-09-01,13830,48820,7192,31,Active,2023-04-22,47.543,-103.7015
WELL-B04,Bakken 14,Bakken,Basin Resources,2024-10-01,14821,35274,10523,28,Active,2023-04-22,47.543,-103.7015
WELL-B04,Bakken 14,Bakken,Basin Resources,2024-11-01,16223,37800,8274,28,Active,2023-04-22,47.543,-103.7015
WELL-B04,Bakken 14,Bakken,Basin Resources,2024-12-01,13366,35821,6817,30,Active,2023-04-22,47.543,-103.7015
WELL-B05,DJ Basin 15,DJ Basin,Prairie Petroleum,2022-01-01,23964,56315,16535,30,Active,2021-02-18,40.2207,-104.824
WELL-B05,DJ Basin 15,DJ Basin,Prairie Petroleum,2022-02-01,26321,67908,19478,29,Active,2021-02-18,40.2207,-104.824
WELL-B05,DJ Basin 15,DJ Basin,Prairie Petroleum,2022-03-01,29137,101105,16025,27,Active,2021-02-18,40.2207,-104.824
WELL-B05,DJ Basin 15,DJ Basin,Prairie Petroleum,2022-04-01,29230,106982,21046,31,Active,2021-02-18,40.2207,-104.824
WELL-B05,DJ Basin 15,DJ Basin,Prairie Petroleum,2022-05-01,29573,89310,17152,29,Active,2021-02-18,40.2207,-104.824
WELL-B05,DJ Basin 15,DJ Basin,Prairie Petroleum,2022-06-01,25044,70624,11019,27,Active,2021-02-18,40.2207,-104.824
WELL-B05,DJ Basin 15,DJ Basin,Prairie Petroleum,2022-07-01,24167,63801,14984,30,Active,2021-02-18,40.2207,-104.824
WELL-B05,DJ Basin 15,DJ Basin,Prairie Petroleum,2022-08-01,21824,78348,13094,31,Active,2021-02-18,40.2207,-104.824
WELL-B05,DJ Basin 15,DJ Basin,Prairie Petroleum,2022-09-01,23209,92836,12069,30,Active,2021-02-18,40.2207,-104.824
WELL-B05,DJ Basin 15,DJ Basin,Prairie Petroleum,2022-10-01,23104,70698,16404,28,Active,2021-02-18,40.2207,-104.824
WELL-B05,DJ Basin 15,DJ Basin,Prairie Petroleum,2022-11-01,27264,64343,17722,29,Active,2021-02-18,40.2207,-104.824
WELL-B05,DJ Basin 15,DJ Basin,Prairie Petroleum,2022-12-01,21253,46544,14027,27,Active,2021-02-18,40.2207,-104.824
WELL-B05,DJ Basin 15,DJ Basin,Prairie Petroleum,2023-01-01,21167,58844,12277,31,Active,2021-02-18,40.2207,-104.824
WELL-B05,DJ Basin 15,DJ Basin,Prairie Petroleum,2023-02-01,25838,92500,19895,31,Active,2021-02-18,40.2207,-104.824
WELL-B05,DJ Basin 15,DJ Basin,Prairie Petroleum,2023-03-01,25007,59517,8752,29,Active,2021-02-18,40.2207,-104.824
WELL-B05,DJ Basin 15,DJ Basin,Prairie Petroleum,2023-04-01,23095,77830,9238,28,Active,2021-02-18,40.2207,-104.824
WELL-B05,DJ Basin 15,DJ Basin,Prairie Petroleum,2023-05-01,23834,81989,11679,31,Active,2021-02-18,40.2207,-104.824
WELL-B05,DJ Basin 15,DJ Basin,Prairie Petroleum,2023-06-01,18997,68579,11588,30,Active,2021-02-18,40.2207,-104.824
WELL-B05,DJ Basin 15,DJ Basin,Prairie Petroleum,2023-07-01,20186,64393,13121,29,Active,2021-02-18,40.2207,-104.824
WELL-B05,DJ Basin 15,DJ Basin,Prairie Petroleum,2023-08-01,22371,66442,14094,31,Active,2021-02-18,40.2207,-104.824
WELL-B05,DJ Basin 15,DJ Basin,Prairie Petroleum,2023-09-01,17549,48084,6142,28,Active,2021-02-18,40.2207,-104.824
WELL-B05,DJ Basin 15,DJ Basin,Prairie Petroleum,2023-10-01,17288,52210,12793,31,Active,2021-02-18,40.2207,-104.824
WELL-B05,DJ Basin 15,DJ Basin,Prairie Petroleum,2023-11-01,22575,78561,11965,30,Active,2021-02-18,40.2207,-104.824
WELL-B05,DJ Basin 15,DJ Basin,Prairie Petroleum,2023-12-01,20093,70928,10649,28,Active,2021-02-18,40.2207,-104.824
WELL-B05,DJ Basin 15,DJ Basin,Prairie Petroleum,2024-01-01,17104,64824,9065,28,Active,2021-02-18,40.2207,-104.824
WELL-B05,DJ Basin 15,DJ Basin,Prairie Petroleum,2024-02-01,17038,48558,10052,27,Active,2021-02-18,40.2207,-104.824
WELL-B05,DJ Basin 15,DJ Basin,Prairie Petroleum,2024-03-01,17904,41537,8773,31,Active,2021-02-18,40.2207,-104.824
WELL-B05,DJ Basin 15,DJ Basin,Prairie Petroleum,2024-04-01,16902,54424,10310,28,Active,2021-02-18,40.2207,-104.824
WELL-B05,DJ Basin 15,DJ Basin,Prairie Petroleum,2024-05-01,18279,52461,10785,27,Active,2021-02-18,40.2207,-104.824
WELL-B05,DJ Basin 15,DJ Basin,Prairie Petroleum,2024-06-01,17116,35088,11125,27,Active,2021-02-18,40.2207,-104.824
WELL-B05,DJ Basin 15,DJ Basin,Prairie Petroleum,2024-07-01,18793,59198,8833,30,Active,2021-02-18,40.2207,-104.824
WELL-B05,DJ Basin 15,DJ Basin,Prairie Petroleum,2024-08-01,19551,43599,8407,28,Active,2021-02-18,40.2207,-104.824
WELL-B05,DJ Basin 15,DJ Basin,Prairie Petroleum,2024-09-01,15340,42799,8130,27,Active,2021-02-18,40.2207,-104.824
WELL-B05,DJ Basin 15,DJ Basin,Prairie Petroleum,2024-10-01,18638,58710,8760,30,Active,2021-02-18,40.2207,-104.824
WELL-B05,DJ Basin 15,DJ Basin,Prairie Petroleum,2024-11-01,14556,44832,9025,29,Active,2021-02-18,40.2207,-104.824
WELL-B05,DJ Basin 15,DJ Basin,Prairie Petroleum,2024-12-01,0,0,0,0,Shut-in,2021-02-18,40.2207,-104.824
WELL-B06,Bakken 16,Bakken,Prairie Petroleum,2022-01-01,15503,60772,5116,27,Active,2020-06-24,47.5179,-103.2945
WELL-B06,Bakken 16,Bakken,Prairie Petroleum,2022-02-01,11655,37879,3497,27,Active,2020-06-24,47.5179,-103.2945
WELL-B06,Bakken 16,Bakken,Prairie Petroleum,2022-03-01,13593,27322,8971,27,Active,2020-06-24,47.5179,-103.2945
WELL-B06,Bakken 16,Bakken,Prairie Petroleum,2022-04-01,13261,34213,7957,31,Active,2020-06-24,47.5179,-103.2945
WELL-B06,Bakken 16,Bakken,Prairie Petroleum,2022-05-01,12423,36399,5342,30,Active,2020-06-24,47.5179,-103.2945
WELL-B06,Bakken 16,Bakken,Prairie Petroleum,2022-06-01,14257,29797,8269,27,Active,2020-06-24,47.5179,-103.2945
WELL-B06,Bakken 16,Bakken,Prairie Petroleum,2022-07-01,10813,29087,3460,28,Active,2020-06-24,47.5179,-103.2945
WELL-B06,Bakken 16,Bakken,Prairie Petroleum,2022-08-01,11631,31287,8142,30,Active,2020-06-24,47.5179,-103.2945
WELL-B06,Bakken 16,Bakken,Prairie Petroleum,2022-09-01,11941,29494,6806,31,Active,2020-06-24,47.5179,-103.2945
WELL-B06,Bakken 16,Bakken,Prairie Petroleum,2022-10-01,10575,36484,3278,30,Active,2020-06-24,47.5179,-103.2945
WELL-B06,Bakken 16,Bakken,Prairie Petroleum,2022-11-01,12056,33636,7836,30,Active,2020-06-24,47.5179,-103.2945
WELL-B06,Bakken 16,Bakken,Prairie Petroleum,2022-12-01,11185,37022,7718,29,Active,2020-06-24,47.5179,-103.2945
WELL-B06,Bakken 16,Bakken,Prairie Petroleum,2023-01-01,10109,39728,3538,29,Active,2020-06-24,47.5179,-103.2945
WELL-B06,Bakken 16,Bakken,Prairie Petroleum,2023-02-01,9735,37188,3310,30,Active,2020-06-24,47.5179,-103.2945
WELL-B06,Bakken 16,Bakken,Prairie Petroleum,2023-03-01,12236,29244,5751,31,Active,2020-06-24,47.5179,-103.2945
WELL-B06,Bakken 16,Bakken,Prairie Petroleum,2023-04-01,11511,36260,6446,28,Active,2020-06-24,47.5179,-103.2945
WELL-B06,Bakken 16,Bakken,Prairie Petroleum,2023-05-01,12088,44846,8824,28,Active,2020-06-24,47.5179,-103.2945
WELL-B06,Bakken 16,Bakken,Prairie Petroleum,2023-06-01,10854,27135,6512,27,Active,2020-06-24,47.5179,-103.2945
WELL-B06,Bakken 16,Bakken,Prairie Petroleum,2023-07-01,11316,24782,3847,27,Active,2020-06-24,47.5179,-103.2945
WELL-B06,Bakken 16,Bakken,Prairie Petroleum,2023-08-01,9306,19543,4002,30,Active,2020-06-24,47.5179,-103.2945
WELL-B06,Bakken 16,Bakken,Prairie Petroleum,2023-09-01,10175,33272,6309,28,Active,2020-06-24,47.5179,-103.2945
WELL-B06,Bakken 16,Bakken,Prairie Petroleum,2023-10-01,11016,27870,6499,28,Active,2020-06-24,47.5179,-103.2945
WELL-B06,Bakken 16,Bakken,Prairie Petroleum,2023-11-01,9581,22036,3258,28,Active,2020-06-24,47.5179,-103.2945
WELL-B06,Bakken 16,Bakken,Prairie Petroleum,2023-12-01,10498,29079,7034,28,Active,2020-06-24,47.5179,-103.2945
WELL-B06,Bakken 16,Bakken,Prairie Petroleum,2024-01-01,8444,21363,4813,28,Active,2020-06-24,47.5179,-103.2945
WELL-B06,Bakken 16,Bakken,Prairie Petroleum,2024-02-01,10655,26638,6393,30,Active,2020-06-24,47.5179,-103.2945
WELL-B06,Bakken 16,Bakken,Prairie Petroleum,2024-03-01,8655,22763,4587,28,Active,2020-06-24,47.5179,-103.2945
WELL-B06,Bakken 16,Bakken,Prairie Petroleum,2024-04-01,8980,33765,6825,28,Active,2020-06-24,47.5179,-103.2945
WELL-B06,Bakken 16,Bakken,Prairie Petroleum,2024-05-01,8756,17775,5078,31,Active,2020-06-24,47.5179,-103.2945
WELL-B06,Bakken 16,Bakken,Prairie Petroleum,2024-06-01,9506,30039,3137,29,Active,2020-06-24,47.5179,-103.2945
WELL-B06,Bakken 16,Bakken,Prairie Petroleum,2024-07-01,9625,31666,5294,31,Active,2020-06-24,47.5179,-103.2945
WELL-B06,Bakken 16,Bakken,Prairie Petroleum,2024-08-01,7432,28093,4682,30,Active,2020-06-24,47.5179,-103.2945
WELL-B06,Bakken 16,Bakken,Prairie Petroleum,2024-09-01,7910,29900,6091,30,Active,2020-06-24,47.5179,-103.2945
WELL-B06,Bakken 16,Bakken,Prairie Petroleum,2024-10-01,7378,21396,5238,27,Active,2020-06-24,47.5179,-103.2945
WELL-B06,Bakken 16,Bakken,Prairie Petroleum,2024-11-01,9064,28914,3807,30,Active,2020-06-24,47.5179,-103.2945
WELL-B06,Bakken 16,Bakken,Prairie Petroleum,2024-12-01,8608,33399,4132,31,Active,2020-06-24,47.5179,-103.2945
WELL-B07,Permian 17,Permian,Prairie Petroleum,2022-01-01,24796,64470,13638,28,Active,2021-06-02,31.6461,-101.6012
WELL-B07,Permian 17,Permian,Prairie Petroleum,2022-02-01,28688,72294,18934,28,Active,2021-06-02,31.6461,-101.6012
WELL-B07,Permian 17,Permian,Prairie Petroleum,2022-03-01,29660,70294,9491,27,Active,2021-06-02,31.6461,-101.6012
WELL-B07,Permian 17,Permian,Prairie Petroleum,2022-04-01,28942,99271,13603,28,Active,2021-06-02,31.6461,-101.6012
WELL-B07,Permian 17,Permian,Prairie Petroleum,2022-05-01,28783,111678,21299,29,Active,2021-06-02,31.6461,-101.6012
WELL-B07,Permian 17,Permian,Prairie Petroleum,2022-06-01,26482,87391,11652,28,Active,2021-06-02,31.6461,-101.6012
WELL-B07,Permian 17,Permian,Prairie Petroleum,2022-07-01,26088,93395,11218,31,Active,2021-06-02,31.6461,-101.6012
WELL-B07,Permian 17,Permian,Prairie Petroleum,2022-08-01,27776,56663,19999,30,Active,2021-06-02,31.6461,-101.6012
WELL-B07,Permian 17,Permian,Prairie Petroleum,2022-09-01,26340,59792,10536,27,Active,2021-06-02,31.6461,-101.6012
WELL-B07,Permian 17,Permian,Prairie Petroleum,2022-10-01,24940,96518,14964,28,Active,2021-06-02,31.6461,-101.6012
WELL-B07,Permian 17,Permian,Prairie Petroleum,2022-11-01,21342,47593,8110,31,Active,2021-06-02,31.6461,-101.6012
WELL-B07,Permian 17,Permian,Prairie Petroleum,2022-12-01,24692,88150,15309,29,Active,2021-06-02,31.6461,-101.6012
WELL-B07,Permian 17,Permian,Prairie Petroleum,2023-01-01,21434,56586,12432,30,Active,2021-06-02,31.6461,-101.6012
WELL-B07,Permian 17,Permian,Prairie Petroleum,2023-02-01,25860,100595,19136,27,Active,2021-06-02,31.6461,-101.6012
WELL-B07,Permian 17,Permian,Prairie Petroleum,2023-03-01,20100,71757,7236,30,Active,2021-06-02,31.6461,-101.6012
WELL-B07,Permian 17,Permian,Prairie Petroleum,2023-04-01,24175,66240,14263,29,Active,2021-06-02,31.6461,-101.6012
WELL-B07,Permian 17,Permian,Prairie Petroleum,2023-05-01,22908,63684,11683,27,Active,2021-06-02,31.6461,-101.6012
WELL-B07,Permian 17,Permian,Prairie Petroleum,2023-06-01,20332,71162,7320,28,Active,2021-06-02,31.6461,-101.6012
WELL-B07,Permian 17,Permian,Prairie Petroleum,2023-07-01,20690,51518,7035,30,Active,2021-06-02,31.6461,-101.6012
WELL-B07,Permian 17,Permian,Prairie Petroleum,2023-08-01,19948,63435,10971,27,Active,2021-06-02,31.6461,-101.6012
WELL-B07,Permian 17,Permian,Prairie Petroleum,2023-09-01,18797,61090,14474,31,Active,2021-06-02,31.6461,-101.6012
WELL-B07,Permian 17,Permian,Prairie Petroleum,2023-10-01,22094,69817,14140,27,Active,2021-06-02,31.6461,-101.6012
WELL-B07,Permian 17,Permian,Prairie Petroleum,2023-11-01,18034,52299,13706,27,Active,2021-06-02,31.6461,-101.6012
WELL-B07,Permian 17,Permian,Prairie Petroleum,2023-12-01,22871,55577,16925,30,Active,2021-06-02,31.6461,-101.6012
